text,category,label,sub_category
aur mera bhai pune mein rehta h mere se zyada udhr hi line cut rehta h,no_category,0,no_sub_category
itna khali bhi nahi rehta hai,no_category,0,no_sub_category
yeh banda kuch acha karega bas badal na jaye,no_category,0,no_sub_category
ye chandragupta maurya ke time pe bana lag raha hai,no_category,0,no_sub_category
lekin audience to wohi scene aaj bhi enjoy kar rahe hai,no_category,0,no_sub_category
beta fees de rhe ho to bolo,no_category,0,no_sub_category
jutta pehnna zaruri hai apni sadhi mai ye apni saliyo ko bohot paisa diya hoga jutto ke liye,no_category,0,no_sub_category
bhai gentleman he joote sahi se pehne bina railway track cross nai karte,no_category,0,no_sub_category
train ko haath dikha kar rok raha tha,no_category,0,no_sub_category
baaju me hi fob hai log kitne aalsi hai,no_category,0,no_sub_category
aur log kehte hai sirf bollywood hi hollywood se copy marta hai,no_category,0,no_sub_category
naam kya hai iss comedian ka,no_category,0,no_sub_category
bhai kya legend aadmi he tu,no_category,0,no_sub_category
bhai ek baar mene bhi aesa kuch kiya tha,no_category,0,no_sub_category
itna paisa nahin hai,no_category,0,no_sub_category
mai jaunga pura parivaar leke jaunga,no_category,0,no_sub_category
ho kya raha h bhai,no_category,0,no_sub_category
par paaji aap ko toh canada jana tha us me kya kar rahe ho,no_category,0,no_sub_category
mai bhi ab kabhi paracetamol ki jagah horsepower ki tablet kah luga,no_category,0,no_sub_category
mere pass toh chair tak nai,no_category,0,no_sub_category
ese m soch rha hu ki homestay ka business start krta,no_category,0,no_sub_category
jis area m mai rhta hu vo bhut remote h aur jaada tourist h ni kaafi sundar jagah bhi h and trekking sites bhi bhut h with beautiful pahari culture,no_category,0,no_sub_category
lekin mujhe dar iska h ki jagah mainstream ho gyi toh problem na ho jaaye as ese bhi kaafi tourism aane lg rhe h apni side aur kaafi problem create karte h kullu manali na bn jaaye khi,no_category,0,no_sub_category
suggestion de do bhai kuch kru ya nhi as kru ya nhi koi aur toh kr hi lega aur govt jagah ko promote kr rhi h toh tourists ne toh aana hi h,no_category,0,no_sub_category
ourism ko badhawa doge to fir natural beauty to khtam hogi hee,no_category,0,no_sub_category
mujhe message kar dena agar rent pe dene kaa iraada hai todo din tumhare yahan rukoonga agar himachal ka plan bana to,no_category,0,no_sub_category
himachal ka culture bhot peaceful hai yahan sab chen se shanti se rehte hai,no_category,0,no_sub_category
lucknow me sirf khana chalta hai bhai ajao,no_category,0,no_sub_category
rishtedaari nahi pasand to shadi kis se karoge phir,no_category,0,no_sub_category
mera kacha bi green hai vo bi lego kya,no_category,0,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera sirf memes ke layak hai.",body_shaming,1,no_sub_category
"moti auratein sirf bed ke liye bani hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tu ek lambi aurat hai jo ek palm tree ki tarah lagti hai, tera mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"lambi ladkiyan kabhi normal nahi lagti, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"skinny log sirf hawa mein udd jaate hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tum jaise moti auratein sirf chhupne layak hain, tumhara cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tum jaise patli auratein hamesha hanger lagti hain, tumhara mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"fat log apni shakal aur size se sabko darate hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"dark-skinned log hamesha dusre logon ka attention attract nahi karte, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tum jaise badsurat log hamesha mask mein better lagte ho, tumhara sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"gandi shakal ki ladkiyan hamesha photoshop ki zarurat hoti hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tu ek mota haathi lagta hai, tera chalna dekh kar hasi aati hai, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tumhare jaise white log bas dummy ke liye theek hain, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tu ek andar se aur bahar se moti aur bekaar lagti hai, tera kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"gandi shakal ki ladkiyan hamesha photoshop ki zarurat hoti hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"lambi ladkiyan kabhi normal nahi lagti, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tu ek skeleton jaisa lagta hai, tera ek blow aur tu gir jayega, tera photo edit karna padta hai.",body_shaming,1,no_sub_category
"moti auratein sirf bed ke liye bani hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tu ek chhoti si ladki lagti hai jo kabhi mature nahi ban sakti, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"fat log apni shakal aur size se sabko darate hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"gandi shakal ki ladkiyan hamesha photoshop ki zarurat hoti hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"ugly log kabhi mirror ke dost nahi hote, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"chhote aadmi kabhi adult nahi lagte, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"dark-skinned log hamesha dusre logon ka attention attract nahi karte, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tu ek lakdi ki tarah hai, ek jhatka aur tu toot jayegi, tera comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek lamba tower lagta hai, bilkul awkward, tera laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"fat log apni shakal aur size se sabko darate hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aurat hai jo bas logon ko darati hai, tera sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"tu ek skeleton jaisa lagta hai, tera ek blow aur tu gir jayega, tera sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"light-skinned log bas artificial lagte hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"short ladkiyan bas gudiya lagti hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"gande shakal wale aadmi hamesha filtered photos ki zarurat padti hai, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aurat hai jo bas logon ko darati hai, tera kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"chhoti height ke log hamesha comedy lagte hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"tum jaise badsoorat auratein sirf makeup ke peeche chup sakti hain, tumhara sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"tum jaise moti auratein sirf chhupne layak hain, tumhara mazaak ban gaya hai.",body_shaming,1,no_sub_category
"light-skinned log bas artificial lagte hain, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"chhoti height ki ladkiyan hamesha bachpan mein hi ruki reh jaati hain, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"kaale log bas andhere mein ghul jaate hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"patle aadmi bas hanger lagte hain, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhote aadmi ek joke lagte ho, tumhara sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"moti auratein sirf bed ke liye bani hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"light-skinned log bas artificial lagte hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhote aadmi ek joke lagte ho, tumhara mazaak ban gaya hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"chhoti height ke log hamesha comedy lagte hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aurat hai jo bas logon ko darati hai, tera cartoon ban gaya hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise patle aadmi gym jaake bhi hanger hi rahoge, tumhara comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aadmi hai jo sirf cartoon lagta hai, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek lakdi ki tarah hai, ek jhatka aur tu toot jayegi, tera duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"gande shakal wale aadmi hamesha filtered photos ki zarurat padti hai, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tu ek lamba tower lagta hai, bilkul awkward, tera duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"moti auratein sirf bed ke liye bani hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"tum jaise moti auratein sirf chhupne layak hain, tumhara mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"ugly log kabhi mirror ke dost nahi hote, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"ugly log kabhi mirror ke dost nahi hote, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"ugly log kabhi mirror ke dost nahi hote, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tu ek lakdi ki tarah hai, ek jhatka aur tu toot jayegi, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"lambi ladkiyan kabhi normal nahi lagti, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tu ek chhoti si ladki lagti hai jo kabhi mature nahi ban sakti, tera mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tum jaise mote aadmi bas truck ke peeche likhne layak ho, tumhara cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aurat hai jo bas logon ko darati hai, tera laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"chhoti height ki ladkiyan hamesha bachpan mein hi ruki reh jaati hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"chhoti height ki ladkiyan hamesha bachpan mein hi ruki reh jaati hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"chhoti height ke log hamesha comedy lagte hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tu ek chhoti si ladki lagti hai jo kabhi mature nahi ban sakti, tera photo edit karna padta hai.",body_shaming,1,no_sub_category
"tu ek mota haathi lagta hai, tera chalna dekh kar hasi aati hai, tera cartoon ban gaya hai.",body_shaming,1,no_sub_category
"ugly log kabhi mirror ke dost nahi hote, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"gandi shakal ki ladkiyan hamesha photoshop ki zarurat hoti hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tum jaise chhote aadmi ek joke lagte ho, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"chhote aadmi kabhi adult nahi lagte, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"tu ek lamba tower lagta hai, bilkul awkward, tera mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tum jaise patle aadmi gym jaake bhi hanger hi rahoge, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara mazaak ban gaya hai.",body_shaming,1,no_sub_category
"chhoti height ki ladkiyan hamesha bachpan mein hi ruki reh jaati hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tum jaise patle aadmi gym jaake bhi hanger hi rahoge, tumhara sabko hasi aati hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aadmi hai jo sirf cartoon lagta hai, tera duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tu ek lakdi ki tarah hai, ek jhatka aur tu toot jayegi, tera laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tu ek mota haathi lagta hai, tera chalna dekh kar hasi aati hai, tera duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"light-skinned log bas artificial lagte hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"chhote aadmi kabhi adult nahi lagte, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tu ek lamba tower lagta hai, bilkul awkward, tera cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhote aadmi ek joke lagte ho, tumhara duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tum jaise kaale log hamesha second choice ho, tumhara mazaak ban gaya hai.",body_shaming,1,no_sub_category
"skinny log sirf hawa mein udd jaate hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera sabko hasi aati hai.",body_shaming,1,no_sub_category
"light-skinned log bas artificial lagte hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"dark-skinned log hamesha dusre logon ka attention attract nahi karte, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"fat log apni shakal aur size se sabko darate hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tu ek andar se aur bahar se moti aur bekaar lagti hai, tera sabko hasi aati hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"gandi shakal ki ladkiyan hamesha photoshop ki zarurat hoti hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"lambi ladkiyan hamesha basketball players lagti hain, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"tu ek lambi aurat hai jo ek palm tree ki tarah lagti hai, tera sabko hasi aati hai.",body_shaming,1,no_sub_category
"gande shakal wale aadmi hamesha filtered photos ki zarurat padti hai, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tumhare jaise white log bas dummy ke liye theek hain, tumhara cartoon ban gaya hai.",body_shaming,1,no_sub_category
"lambi ladkiyan hamesha basketball players lagti hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"short ladkiyan bas gudiya lagti hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise lambe aadmi hamesha light ke pole lagte ho, tumhara kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"short ladkiyan bas gudiya lagti hain, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tum jaise mote aadmi bas truck ke peeche likhne layak ho, tumhara duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tum jaise badsoorat auratein sirf makeup ke peeche chup sakti hain, tumhara comedy show lagta hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek skeleton jaisa lagta hai, tera ek blow aur tu gir jayega, tera laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tu ek andar se aur bahar se moti aur bekaar lagti hai, tera duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tu ek mota haathi lagta hai, tera chalna dekh kar hasi aati hai, tera kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"kaale log bas andhere mein ghul jaate hain, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"tu ek skeleton jaisa lagta hai, tera ek blow aur tu gir jayega, tera sabko hasi aati hai.",body_shaming,1,no_sub_category
"mote aadmi bas pet ke peeche bhaagte hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tu ek badsoorat aadmi hai jo sirf cartoon lagta hai, tera photo edit karna padta hai.",body_shaming,1,no_sub_category
"tum jaise badsurat log hamesha mask mein better lagte ho, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"light-skinned log bas artificial lagte hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhote aadmi ek joke lagte ho, tumhara sirf memes ke layak hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise mote aadmi bas truck ke peeche likhne layak ho, tumhara comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek andar se aur bahar se moti aur bekaar lagti hai, tera cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise lambi auratein hamesha weird aur odd lagti hain, tumhara sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"lambi ladkiyan kabhi normal nahi lagti, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise patle aadmi gym jaake bhi hanger hi rahoge, tumhara kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tu ek lamba tower lagta hai, bilkul awkward, tera photo edit karna padta hai.",body_shaming,1,no_sub_category
"tum jaise patli auratein hamesha hanger lagti hain, tumhara cartoon ban gaya hai.",body_shaming,1,no_sub_category
"chhote aadmi kabhi adult nahi lagte, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"chhoti height ke log hamesha comedy lagte hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"lambe aadmi hamesha giraffe lagte hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"chhoti height ke log hamesha comedy lagte hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"moti auratein sirf bed ke liye bani hain, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"gande shakal wale aadmi hamesha filtered photos ki zarurat padti hai, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"lambi ladkiyan hamesha basketball players lagti hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tu ek lambi aurat hai jo ek palm tree ki tarah lagti hai, tera laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"chhoti height ki ladkiyan hamesha bachpan mein hi ruki reh jaati hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"ugly log kabhi mirror ke dost nahi hote, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tum jaise moti auratein sirf chhupne layak hain, tumhara sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tu ek lambi aurat hai jo ek palm tree ki tarah lagti hai, tera sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tu ek andar se aur bahar se moti aur bekaar lagti hai, tera comedy show lagta hai.",body_shaming,1,no_sub_category
"tu ek skeleton jaisa lagta hai, tera ek blow aur tu gir jayega, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"kaale log bas andhere mein ghul jaate hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tum jaise kaale log hamesha second choice ho, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"chhoti height ki ladkiyan hamesha bachpan mein hi ruki reh jaati hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"gande shakal wale aadmi hamesha filtered photos ki zarurat padti hai, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tum jaise patle aadmi gym jaake bhi hanger hi rahoge, tumhara mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"moti auratein sirf bed ke liye bani hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise mote aadmi bas truck ke peeche likhne layak ho, tumhara sirf memes ke layak hai.",body_shaming,1,no_sub_category
"ugly ladkiyan kabhi beautiful ban nahi sakti, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tum jaise mote aadmi bas truck ke peeche likhne layak ho, tumhara mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tumhare jaise white log bas dummy ke liye theek hain, tumhara mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise lambe aadmi hamesha light ke pole lagte ho, tumhara comedy show lagta hai.",body_shaming,1,no_sub_category
"tum jaise moti auratein sirf chhupne layak hain, tumhara sabko hasi aati hai.",body_shaming,1,no_sub_category
"fat log apni shakal aur size se sabko darate hain, unka sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tum jaise moti auratein sirf chhupne layak hain, tumhara duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"moti ladkiyan sirf memes ke liye use hoti hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise badsurat log hamesha mask mein better lagte ho, tumhara comedy show lagta hai.",body_shaming,1,no_sub_category
"gande shakal wale aadmi hamesha filtered photos ki zarurat padti hai, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise patli auratein hamesha hanger lagti hain, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise kaale log hamesha second choice ho, tumhara sirf memes ke layak hai.",body_shaming,1,no_sub_category
"tum jaise lambi auratein hamesha weird aur odd lagti hain, tumhara laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"tum jaise lambe aadmi hamesha light ke pole lagte ho, tumhara photo edit karna padta hai.",body_shaming,1,no_sub_category
"tu ek skeleton jaisa lagta hai, tera ek blow aur tu gir jayega, tera duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"short ladkiyan bas gudiya lagti hain, unka kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
"tu ek lambi aurat hai jo ek palm tree ki tarah lagti hai, tera sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"patli ladkiyan kapdon ka dummy lagti hain, unka photo edit karna padta hai.",body_shaming,1,no_sub_category
"tu ek chhoti si ladki lagti hai jo kabhi mature nahi ban sakti, tera sabko hasi aati hai.",body_shaming,1,no_sub_category
"tum jaise kaale log hamesha second choice ho, tumhara sabko hasi aati hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka cartoon ban gaya hai.",body_shaming,1,no_sub_category
"lambe log kabhi khud ko fit nahi karte, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"patle aadmi bas hanger lagte hain, unka mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tum jaise chhote aadmi ek joke lagte ho, tumhara photo edit karna padta hai.",body_shaming,1,no_sub_category
"skinny log sirf hawa mein udd jaate hain, unka laughing stock ban gaya hai.",body_shaming,1,no_sub_category
"kaale log bas andhere mein ghul jaate hain, unka sabko hasi aati hai.",body_shaming,1,no_sub_category
"tu ek andar se aur bahar se moti aur bekaar lagti hai, tera sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"skinny ladkiyan bas chhupne ke liye perfect hain, unka sabki trolling ka shikar hai.",body_shaming,1,no_sub_category
"short ladkiyan bas gudiya lagti hain, unka comedy show lagta hai.",body_shaming,1,no_sub_category
"tum jaise mote aadmi bas truck ke peeche likhne layak ho, tumhara mirror bhi chhod deta hai.",body_shaming,1,no_sub_category
"tumhare jaise white log bas dummy ke liye theek hain, tumhara duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tum jaise chhoti auratein kabhi fashionable nahi hoti, tumhara sabko hasi aati hai.",body_shaming,1,no_sub_category
"kaale log bas andhere mein ghul jaate hain, unka duniya ka joke lagta hai.",body_shaming,1,no_sub_category
"tu ek lamba tower lagta hai, bilkul awkward, tera mazaak ban gaya hai.",body_shaming,1,no_sub_category
"tu ek bachcha lagta hai jo adult kapde pehenta hai, tera kabhi serious nahi lagta hai.",body_shaming,1,no_sub_category
